 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
"ALAN","095","Latinos/as in America","60061","OL1","ONL","C","20","4","TBA","","       ","ONLINE","SEE NOTES","Buyze, David ","2"
"ALAN","196","Race Religion&Conflict in Amer","60174","OL1","ONL","C","20","3","TBA","","       ","ONLINE","SEE NOTES","Buyze, David ","2"
"ALAN","196","Race Religion&Conflict in Amer","60178","OL2","ONL","C","20","8","TBA","","       ","ONLINE","SEE NOTES","Buyze, David ","2"
"ANFS","491","Doctoral Dissertation Research","60808","A","TD","M","10","4","TBA","","       ","","","Wright, Andre-Denis G.","1 to 18"
"ANNB","201","Human Gross Anatomy","60147","Z1","LAB","C","46","46","13:00","16:30"," T  R    ","ROWELL","103","May, Victor ","5"
"ANPS","019","Ugr Hum Anatomy & Physiology","60166","Z1","LEC","C","90","26","08:30","12:00","M T W R F   ","STAFFO","101","Parsons, Rodney L.","4"
"ANPS","020","Ugr Hum Anatomy & Physiology","60169","Z1","LEC","C","90","30","08:30","12:00","M T W R F   ","STAFFO","101","Parsons, Rodney L.","4"
"ANTH","021","D2: Human Cultures","60428","OL1","ONL","C","20","15","TBA","","       ","ONLINE","SEE NOTES","Steinberg, Jonah ","3"
"ANTH","021","D2: Human Cultures","60759","OL2","LEC","C","20","9","TBA","","       ","ONLINE","SEE NOTES","Steinberg, Jonah ","3"
"ANTH","021","D2: Human Cultures","60758","Z1","LEC","C","20","12","08:30","11:00","M T W R    ","OMANEX","A200","Wesson, Cameron Braxton","3"
"ANTH","024","D2: Prehistoric Archaeology","60116","OL1","ONL","C","20","14","TBA","","       ","ONLINE","SEE NOTES","Wesson, Cameron Braxton","3"
"ANTH","024","D2: Prehistoric Archaeology","60840","OL2","ONL","C","20","4","TBA","","       ","ONLINE","SEE NOTES","Wesson, Cameron Braxton","3"
"ANTH","026","Biological  Anthropology","60112","OL1","ONL","C","20","13","TBA","","       ","ONLINE","SEE NOTES","Blom, Deborah Eileen","3"
"ANTH","028","D2: Linguistic Anthropology","60229","OL1","ONL","C","20","9","TBA","","       ","ONLINE","SEE NOTES","Manetta, Emily ","3"
"ANTH","064","D1:Native Americans of Vermont","60120","OL1","ONL","C","20","20","TBA","","       ","ONLINE","SEE NOTES","Beaupre, Andrew Robert","3"
"ANTH","064","D1:Native Americans of Vermont","60743","OL2","ONL","C","20","19","TBA","","       ","ONLINE","SEE NOTES","Beaupre, Andrew Robert","3"
"ANTH","095","Parenting and Childhood","60111","OL1","ONL","C","25","14","TBA","","       ","ONLINE","SEE NOTES","Blom, Deborah Eileen","2"
"ANTH","095","Intro to Forensic Tracking","60518","Z3","LEC","C","10","6","17:00","20:30","M T W R    ","LAFAYE","L202","Kessler, Michael James","1"
