 Dept,#,Title,Comp Numb,Sec,Lec Lab,Camp Code,Max Enrollment,Current Enrollment,Start Time,End Time,Days,Bldg,Room,Instructor,Credits
"ALAN","095","Curating Kake Walk","60745","OL1","ONL","C","15","9","TBA","","       ","ONLINE","SEE NOTES","Gilley, Brian Joseph","3"
"ALAN","095","Latinos/as in America","61123","OL2","ONL","C","20","1","TBA","","       ","ONLINE","SEE NOTES","Buyze, David ","2"
"ALAN","095","Curating Kate Walk","61215","WD","ONL","C","1","1","TBA","","       ","","","","3"
"ALAN","196","Race Religion&Conflict in Amer","61066","OL1","LEC","C","20","6","TBA","","       ","ONLINE","SEE NOTES","Buyze, David ","2"
"ANFS","491","Doctoral Dissertation","60263","A","TD","M","10","2","TBA","","       ","","","Staff, . ","1 to 18"
"ANNB","201","Human Gross Anatomy","60720","Z1","LCLB","C","40","39","13:00","16:00"," T  R    ","STAFFO","101","Mawe, Gary M. ","5"
"ANNB","391","Master's Thesis Research","60266","A","TD","M","10","0","TBA","","       ","","","Forehand, Cynthia J.","1 to 18"
"ANNB","491","Doctoral Dissertation Research","60267","A","TD","M","10","0","TBA","","       ","","","Forehand, Cynthia J.","1 to 18"
"ANPS","019","Ugr Hum Anatomy & Physiology","60615","Z1","LEC","C","100","40","08:30","12:00","M T W R F   ","GIVN E","E131","Parsons, Rodney L.","4"
"ANPS","020","Ugr Hum Anatomy & Physiology","60616","Z1","LEC","C","100","35","08:30","12:00","M T W R F   ","GIVN E","E131","Parsons, Rodney L.","4"
"ANTH","021","D2: Human Cultures","60818","OL1","ONL","C","20","17","TBA","","       ","ONLINE","SEE NOTES","Steinberg, Jonah ","3"
"ANTH","021","D2: Human Cultures","61206","OL2","ONL","C","20","9","TBA","","       ","ONLINE","SEE NOTES","Steinberg, Jonah ","3"
"ANTH","021","D2: Human Cultures","60962","Z1","LEC","C","19","19","09:00","11:30","M T W R    ","LAFAYE","L308","Wesson, Cameron Braxton","3"
"ANTH","024","D2: Prehistoric Archaeology","60820","OL1","ONL","C","20","12","TBA","","       ","ONLINE","SEE NOTES","Wesson, Cameron Braxton","3"
"ANTH","026","Biological  Anthropology","60821","OL1","ONL","C","20","10","TBA","","       ","ONLINE","SEE NOTES","Blom, Deborah Eileen","3"
"ANTH","028","D2: Linguistic Anthropology","60822","OL1","ONL","C","20","6","TBA","","       ","ONLINE","SEE NOTES","Dickinson, Jennifer A.","3"
"ANTH","028","D2: Linguistic Anthropology","60823","OL2","ONL","C","20","17","TBA","","       ","ONLINE","SEE NOTES","Manetta, Emily ","3"
"ANTH","095","Business Anthropology","60824","OL1","ONL","C","20","8","TBA","","       ","ONLINE","SEE NOTES","Dickinson, Jennifer A.","3"
"ANTH","095","Anthropology at Work","60825","OL2","ONL","C","20","6","TBA","","       ","ESMP","SEE NOTES","Dickinson, Jennifer A.","1"
"ANTH","095","Islam and Cultural Diversity","60826","OL3","ONL","C","20","6","TBA","","       ","ONLINE","SEE NOTES","Steinberg, Jonah ","3"
"ANTH","095","Doing Anthropology","60877","Z1","LEC","C","20","9","08:00","10:30","M T W R    ","LAFAYE","L411","Torrence, Corbett M","3"
"ANTH","096","Parenting & Childhood in ANTH","61029","OL1","ONL","C","20","11","TBA","","       ","ONLINE","SEE NOTES","Blom, Deborah Eileen","2"
"ANTH","096","Haiti:People Problems&Politics","61012","Z1","LEC","C","20","4","13:00","15:30","M T W R    ","LAFAYE","L111","Torrence, Corbett M","3"
"ANTH","188","Historical Archaeology","60849","OL1","ONL","C","20","4","TBA","","       ","ONLINE","SEE NOTES","Beaupre, Andrew Robert","3"
"ANTH","195","Archaeology of the Americas","60828","OL1","ONL","C","20","6","TBA","","       ","ONLINE","SEE NOTES","Van Keuren, Scott ","3"
"ANTH","195","Anthropology of Sports","60829","OL2","ONL","C","20","5","TBA","","       ","ONLINE","SEE NOTES","Eastman, Benjamin H.","3"
"ANTH","195","Gender in the Middle East","60830","OL3","ONL","C","20","3","TBA","","       ","ONLINE","SEE NOTES","Smith, Elizabeth A.","3"
"ANTH","195","Native American Social Issues","60831","OL4","ONL","C","20","4","TBA","","       ","ONLINE","SEE NOTES","Gilley, Brian Joseph","3"
"ANTH","195","Power  Culture and Feminism","60832","OL5","ONL","C","20","3","TBA","","       ","ONLINE","SEE NOTES","Gilley, Brian Joseph","3"
"ANTH","196","Archaeology of the Americas","60895","OL4","ONL","C","20","3","TBA","","       ","ONLINE","SEE NOTES","Van Keuren, Scott ","2"
"ANTH","200","Field Work in Archaeology","60817","Z1","LEC","C","20","6","08:00","16:30","M T W R F   ","WILLMS","511","Crock, John Gordon","6"
"ANTH","201","Practicum & Internship","61172","Z1","INTN","C","1","1","08:00","09:15","M  W     ","OFFCMP","SEE NOTES","Shea, Jeanne Laraine","1 to 12"
"ARTH","005","Western Art:Ancient - Medieval","60033","Z1","LEC","C","25","6","17:00","20:30"," T W R    ","LAFAYE","L302","Mierse, William Edwin","3"
"ARTS","001","Drawing","60342","Z1","STD","C","18","9","13:00","16:30","M T W R    ","WILLMS","416","Warren, Shelley ","3"
"ARTS","001","Drawing","60344","Z2","STD","C","18","11","09:00","12:30","M T W R    ","WILLMS","416","Fry, Leslie S.","3"
"ARTS","003","Three-Dimensional Studies","60343","Z1","STD","C","15","9","09:00","12:30","M T W R    ","WILLMS","206","McDevitt, Margaret Kay","3"
"ARTS","095","Comics: Drawing a Narrative","60348","Z1","STD","C","12","5","08:30","12:00","M T W R    ","WILLMS","305","Fawkes, Anne Glynnis","3"
"ARTS","095","Jewelry Perspectives","60350","Z2","STD","C","12","8","09:00","12:50","M  W  F   ","WILLMS","202","Peters, Laurie M.","3"
"ARTS","095","Mixed Media with Pastels","60765","Z3","STD","C","15","5","08:30","12:00","M T W R    ","WILLMS","213","Dye, Sean M.","3"
"ARTS","095","Jewelry Perspectives","60532","Z5","STD","C","12","9","13:00","17:00","M  W  F   ","WILLMS","202","Peters, Laurie M.","3"
"ARTS","114","Clay: Wheel Throwing","60345","Z1","STD","C","15","9","08:30","12:00","M T W R    ","WILLMS","106","Carter, Stephen Michael","3"
"ARTS","121","Painting","60347","Z1","STD","C","15","10","09:00","12:30","M T W R    ","WILLMS","213","Davis, Cameron ","3"
"ARTS","195","Clay: Raku","60346","Z1","STD","C","15","14","17:00","20:30","M T W R    ","WILLMS","106","Carter, Stephen Michael","3"
